Year.and.Quarter,Parameter,EPA.Region,Facility.Name,Oris.Code,Location.ID,Unit.Type,Primary.Fuel,Secondary.Fuel,Unit.Size,Unit.of.measurement,System.Identifier,Test.Number,RATA.Date,Op.Level.Code,Test.Reason.Code,CO2.O2.Reference.Method.Code,Reference.Method.Code,WAF,Default.WAF,Number.of.Load.Level,Relative.Accuracy,Overall.Bias.Adjustment.Factor,Bias.Adjustment.Factor,Average.Gross.Unit.Load,Confidence.Coefficient,Standard.Deviation.of.Difference,T.Value,Mean.Diff,Mean.CEM.Value,Mean.RATA.Reference,RATA.Frequency
20162,NOXC,3,WestRock Virginia Corp Covington Ops,50900,CS001,"DB,S,T",C,W,900,KLBHR,NOX,NOX1-2016040611,4/6/2016,H,QA,,7E,,,1,3.55,1,1,812,1.385,1.8,2.306,-3.344,136.622,133.278,4QTRS
20162,NOXC,4,International Paper-Eastover Mill,52151,1,T,C,"OIL,OOL",460,KLBHR,NX1,2016-NOX,4/20/2016,L,QA,,7E,,,1,6.37,1,1,192,9.32,12.13,2.306,-5.244,233.744,228.5,OS
20162,NOXC,2,Ticonderoga Mill,54099,44,DB,OIL,"W,NNG",600,KLBHR,VN1,84,6/9/2016,L,QA,,7E,,,1,2.58,1,1,228,0.527,0.69,2.306,-1.644,85.667,84.022,4QTRS
20162,NOXC,5,ArcelorMittal Warren,54207,B004,DB,OGS,NNG,300,KLBHR,311,48,4/19/2016,L,QA,,7E,,,1,6.19,1.047,1.047,160,1.291,1.68,2.306,3.367,71.833,75.2,OS
20162,NOXC,3,Birchwood Power Facility,54304,1,T,C,,280,MW,NOX,NOX-Q2-2016-001,6/7/2016,L,RECERT,,7E,,,1,2.14,1.018,1.018,101,0.163,0.21,2.306,0.667,38.067,38.733,4QTRS
20162,NOXC,3,"Domtar Paper Company, LLC",54638,CS1,DB,C,"DSL,NNG",380,KLBHR,931,9310-2016040711,4/7/2016,H,QA,,7E,,,1,4.39,1,1,315,2.026,2.64,2.306,-5.256,171.011,165.756,OS
20162,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,411,NOX-411-2016041311,4/13/2016,H,QA,,7E,,,1,5.68,1.041,1.041,331,2.449,3.19,2.306,5.644,136.867,142.511,OS
20162,NOXC,5,Cargill Incorporated,880039,B004,DB,C,"DSL,PNG",450,KLBHR,414,NOX-414-2016041311,4/13/2016,H,QA,,7E,,,1,4.97,1,1,331,2.177,2.83,2.306,-4.911,147.422,142.511,OS
20162,NOXC,4,Ascend (Decatur Plant),880041,CS001,S,C,,380,KLBHR,100,01-100-20160511,5/10/2016,L,RECERT,,7E,,,1,4.89,1.047,1.047,135,0.473,0.62,2.306,5.172,110.266,115.438,4QTRS
20162,NOXC,4,Ascend (Decatur Plant),880041,X015,DB,NNG,"PRG,WL",400,KLBHR,100,01-100-20160511,5/11/2016,M,RECERT,,7E,,,1,0.88,1,1,234,0.181,0.24,2.306,-1.252,164.057,162.806,4QTRS
20162,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NR1,NOX-NR1-2016040512,4/5/2016,M,QA,,7E,,,1,3.76,1,1,41,2.678,3.48,2.306,-7.333,273.9,266.567,OS
20162,NOXC,2,Lehigh Northeast Cement Company,880052,MS1N,KLN,C,NNG,,,NS1,NOX-NS1-2016040512,4/5/2016,M,QA,,7E,,,1,1.39,1,1,41,2.225,2.9,2.306,-1.478,268.044,266.567,OS
20162,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NR2,NOX-NR2-2016040617,4/6/2016,M,QA,,7E,,,1,1.63,1.009,1.009,61,1.918,2.5,2.306,2.144,247.689,249.833,OS
20162,NOXC,2,Lehigh Northeast Cement Company,880052,MS1S,KLN,C,NNG,,,NS2,NOX-NS2-2016040617,4/6/2016,M,QA,,7E,,,1,3.42,1.029,1.029,61,1.427,1.86,2.306,7.111,242.722,249.833,OS
20162,NOXC,3,Union Carbide Corp. Institute Facility,880053,CS1,OB,C,NNG,750,KLBHR,111,78,4/21/2016,M,QA,,7E,,,1,2.77,1,1,203,0.566,0.74,2.306,-1.433,73.622,72.189,OS
20162,NOXC,5,Marathon Petroleum Company LP,880088,59F-3,OB,PRG,DSL,193,KLBHR,NOX,NOX-NOX-2016040514,4/5/2016,M,QA,,7E,,,1,4.12,1,1,93,0.528,0.69,2.306,-4,113.978,109.978,OS
20162,NOXC,5,Marathon Petroleum Company LP,880088,59F-4,OB,PRG,DSL,180,KLBHR,NOX,NOX-NOX-2016040614,4/6/2016,M,QA,,7E,,,1,3.47,1,1,96,0.481,0.63,2.306,-3.489,117.8,114.311,OS
20163,NOXC,5,Manitowoc,4125,8,CFB,PTC,"C,OSF",225,KLBHR,X06,X06-Q3-2016-002,8/17/2016,L,QA,,7E,,,1,14.28,1,1,85,0.361,0.47,2.306,-3.889,33.644,29.756,4QTRS
20163,NOXC,5,Manitowoc,4125,9,CFB,PTC,C,525,KLBHR,X06,X06-Q3-2016-001,8/16/2016,L,QA,,7E,,,1,11.37,1.111,1.111,184,0.399,0.52,2.306,3.022,27.056,30.078,4QTRS
20163,NOXC,6,Martin Lake,6146,2,T,C,,890,MW,N03,N03-Q3-2016-001,9/29/2016,H,QA,,7E,,,1,1.77,1,1,819,0.237,0.31,2.306,-1,71.044,70.044,4QTRS
20163,NOXC,6,Monticello,6147,2,T,C,,644,MW,N03,N03-Q3-2016-001,7/14/2016,H,QA,,7E,,,1,1.84,1,1,567,0.216,0.28,2.306,-0.989,66.378,65.389,4QTRS
20163,NOXC,6,Monticello,6147,3,DB,C,,867,MW,N03,N03-Q3-2016-002,7/21/2016,H,QA,,7E,,,1,0.71,1,1,777,0.187,0.24,2.306,-0.322,71.689,71.367,4QTRS
20163,NOXC,2,"Black River Generation, LLC",10464,CS-1,CFB,W,"OSF,PTC,TDF",600,KLBHR,S11,RATA-Q32016-S11-3,8/23/2016,M,QA,,7E,,,1,4.83,1,1,333,0.293,0.38,2.306,-3.9,90.7,86.8,4QTRS
20163,NOXC,5,Northshore Mining Silver Bay Power,10849,PB1,DB,C,PNG,55,MW,111,46,9/27/2016,L,QA,,7E,,,1,6.47,1,1,28,0.001,0,2.306,-0.016,0.276,0.26,4QTRS
20163,NOXC,5,Northshore Mining Silver Bay Power,10849,PB2,DB,C,PNG,85,MW,211,46,9/28/2016,L,QA,,7E,,,1,5.55,1,1,44,0.021,0.03,2.306,-0.021,0.776,0.755,4QTRS
20163,NOXC,3,Northeastern Power Company,50039,31,CFB,C,,63,MW,N10,RATA-N10-20160823,8/23/2016,H,QA,,7E,,,1,3.79,1,1,56,0.07149,0.09,2.306,-0.67,20.22778,19.55778,4QTRS
20163,NOXC,3,"WPS Westwood Generation, LLC",50611,31,CFB,C,DSL,38,MW,105,105-Q3-2016-001,7/20/2016,H,QA,,7E,,,1,6.25,1,1,32,0.491,0.64,2.306,-2.867,56.6,53.733,4QTRS
20163,NOXC,5,TES Filer City Station,50835,1,S,C,"PTC(2016),PNG,TDF,W",320,KLBHR,NO1,NO1-3Q2016,8/16/2016,H,QA,,7E,,,1,6.41,1,1,306,2.157,2.81,2.306,-9.922,198.489,188.567,4QTRS
20163,NOXC,5,TES Filer City Station,50835,2,S,C,"PTC(2016),PNG,TDF,W",320,KLBHR,NO2,NO2-3Q2016,8/17/2016,H,QA,,7E,,,1,6.34,1,1,307,0.914,1.19,2.306,-9.622,175.856,166.233,4QTRS
20163,NOXC,3,Northampton Generating Plant,50888,NGC01,CFB,CRF,"OSF,TDF,C,PTC,W",125,MW,N10,N10-201607261442,7/26/2016,H,QA,,7E,,,1,3.12,1,1,120,0.861,1.12,2.306,0.667,48.367,49.033,4QTRS
20163,NOXC,3,Scrubgrass Generating Plant,50974,1,CFB,C,,420,KLBHR,101,101-20160913,9/13/2016,H,QA,,7E,,,1,2.23,1,1,372,1.242,1.85,2.228,0.936,96.773,97.709,4QTRS
20163,NOXC,3,Scrubgrass Generating Plant,50974,2,CFB,C,,420,KLBHR,201,201-20160914,9/14/2016,H,QA,,7E,,,1,4.2,1.022,1.022,375,2.279,2.97,2.306,2.311,107.067,109.378,4QTRS
20163,NOXC,4,"Indiantown Cogeneration, LP",50976,1,DB,C,"DSL,NNG,OGS",2500,KLBHR,N10,NOX962016,9/6/2016,H,QA,,7E,,,1,3.39,1,1,2377,0.0039,0.01,2.306,0.00344,0.21311,0.21656,4QTRS
20163,NOXC,6,Sandow Station,52071,5A,CFB,C,DSL,356,MW,N02,N02-Q3-2016-002,9/15/2016,H,QA,,7E,,,1,6.75,1,1,327,0.81,1.05,2.306,-1.789,40.311,38.522,4QTRS
20163,NOXC,6,Sandow Station,52071,5B,CFB,C,DSL,356,MW,N03,N03-Q3-2016-001,9/13/2016,H,QA,,7E,,,1,0.5,1,1,330,0.149,0.19,2.306,-0.033,36.122,36.089,4QTRS
20163,NOXC,5,Cadillac Renewable Energy,54415,EUBLR,S,W,,40,MW,N10,N10-16Q-1,8/23/2016,L,QA,,7E,,,1,1.1,1.009,1.009,14,0.15692,0.2,2.306,0.81556,87.30667,88.12222,4QTRS
20163,NOXC,5,Genesee Power Station,54751,1,S,W,TDF,40,MW,111,RATA-111-16,8/4/2016,H,QA,,7E,,,1,2.12,1.016,1.016,35,0.5134,0.67,2.306,1.61111,98.45556,100.06667,4QTRS
20164,NOXC,6,W A Parish,3470,MS2,T,C,PNG,660,MW,NOX,Q4-2016-NOX-1,12/18/2016,H,INITIAL,,7E,,,1,2.56,1,1,644,0.73337,0.95,2.306,-0.05556,30.88889,30.83333,4QTRS
20164,NOXC,6,Martin Lake,6146,1,T,C,,890,MW,N03,N03-Q4-2016-001,10/11/2016,H,QA,,7E,,,1,1.3,1,1,827,0.124,0.16,2.306,-0.689,63.156,62.467,4QTRS
20164,NOXC,6,Martin Lake,6146,3,T,C,,890,MW,N03,N03-Q4-2016-002,10/20/2016,H,QA,,7E,,,1,5.8,1,1,842,0.282,0.37,2.306,-3.778,73.756,69.978,4QTRS
20164,NOXC,6,Oak Grove,6180,1,T,C,PNG,925,MW,N02,N02-Q4-2016-001,11/3/2016,H,QA,,7E,,,1,2.04,1.016,1.016,867,0.157,0.21,2.306,0.522,32.822,33.344,4QTRS
20164,NOXC,2,"RED-Rochester, LLC-Eastman Business Park",10025,4A,C,C,"NNG,OIL",650,KLBHR,4A4,4A4-Q4-2016-001,10/16/2016,M,QA,,7E,,,1,5.53,1,1,452,1.355,1.76,2.306,-16.033,330.378,314.344,4QTRS
20164,NOXC,2,Carneys Point,10566,1001,DB,C,"DSL,OIL",1306,KLBHR,200,NOX-200-2016111017,11/10/2016,L,QA,,7E,,,1,5.56,1,1,483,0.634,0.83,2.306,-2.144,52.111,49.967,4QTRS
20164,NOXC,2,Carneys Point,10566,1002,DB,C,"DSL,OIL",1306,KLBHR,100,NOX-100-2016111009,11/10/2016,L,QA,,7E,,,1,5.85,1,1,413,1.449,1.89,2.306,-1.133,45.278,44.144,4QTRS
20164,NOXC,5,Tate & Lyle,10867,123-08,CFB,C,PNG,399,KLBHR,NOX,NOX-Q4-2016-001,12/6/2016,H,QA,,7E,,,1,3.55,1,1,374,0.855,1.11,2.306,0.756,44.611,45.367,4QTRS
20164,NOXC,5,Tate & Lyle,10867,123-09,CFB,C,PNG,399,KLBHR,NOX,NOX-Q4-2016-002,12/7/2016,H,QA,,7E,,,1,4.31,1,1,364,0.853,1.11,2.306,-0.456,30.833,30.378,4QTRS
20164,NOXC,3,Northampton Generating Plant,50888,NGC01,CFB,CRF,"OSF,TDF,C,PTC,W",125,MW,N10,N10-201612131856,12/13/2016,H,QA,,7E,,,1,5.64,1,1,118,0.783,1.09,2.262,-1.88,49.08,47.2,4QTRS
20164,NOXC,6,Sandow Station,52071,5A,CFB,C,DSL,356,MW,N02,N02-Q4-2016-002,12/15/2016,H,QA,,7E,,,1,8.7,1,1,332,0.321,0.42,2.306,-2.722,37.689,34.967,4QTRS
20164,NOXC,6,Sandow Station,52071,5B,CFB,C,DSL,356,MW,N03,N03-Q4-2016-001,12/13/2016,H,QA,,7E,,,1,1.5,1,1,330,0.185,0.24,2.306,-0.356,36.3,35.944,4QTRS
20164,NOXC,5,Ingredion Incorporated Argo Plant,54556,B10,CFB,C,,1150,KLBHR,101,101-Q4-2016-001,11/15/2016,L,QA,,7E,,,1,1.79,1,1,591,0.536,0.7,2.306,0.422,53.089,53.511,4QTRS
20171,NOXC,6,Big Brown,3497,1,T,C,,652,MW,N03,N03-Q1-2017-001,3/16/2017,H,QA,,7E,,,1,0.96,1,1,538,0.319,0.42,2.306,0.222,56.133,56.356,4QTRS
20171,NOXC,6,Big Brown,3497,2,T,C,,654,MW,N03,N03-Q1-2017-002,3/27/2017,H,QA,,7E,,,1,1.78,1.015,1.015,586,0.192,0.25,2.306,1,65.967,66.967,4QTRS
20171,NOXC,6,Martin Lake,6146,2,T,C,,890,MW,N03,N03-Q1-2017-002,3/3/2017,H,QA,,7E,,,1,6.03,1,1,700,0.265,0.34,2.306,-4.311,80.156,75.844,4QTRS
20171,NOXC,6,Martin Lake,6146,3,T,C,,890,MW,N03,N03-Q1-2017-001,3/1/2017,H,QA,,7E,,,1,3.57,1,1,699,0.161,0.21,2.306,-1.611,51.233,49.622,4QTRS
20171,NOXC,2,"RED-Rochester, LLC-Eastman Business Park",10025,4B,T,NNG,DSL,650,KLBHR,4B4,4B4-Q1-2017-001,3/23/2017,L,QA,,7E,,,1,3.09,1.021,1.021,355,1.675,2.18,2.306,3.478,163.056,166.533,4QTRS
20171,NOXC,5,Pixelle Specialty Solutions LLC,10244,B002,T,NNG,DSL,325,KLBHR,B2N,B2N1-2017031413,3/14/2017,M,RECERT,,7E,,,1,1.24,1,1,170,0.69724,0.91,2.306,-0.05556,60.62222,60.56667,OS
20171,NOXC,5,Pixelle Specialty Solutions LLC,10244,B003,WBF,NNG,DSL,400,KLBHR,B3N,B3N1-2017031614,3/16/2017,H,RECERT,,7E,,,1,0.33,1,1,326,0.12221,0.16,2.306,0.04444,50.53333,50.57778,OS
20171,NOXC,6,Air Liquide Bayport Complex,10298,CG802,CC,PNG,OGS,100,MW,N20,N20-17Q1-2092017R,2/9/2017,H,QA,,7E,,,1,3.83,1.03,1.03,82,0.06101,0.08,2.306,0.20333,6.69444,6.89778,4QTRS
20171,NOXC,6,Air Liquide Bayport Complex,10298,CG803,CC,PNG,OGS,100,MW,N30,N30-17Q1/272017R,2/7/2017,H,QA,,7E,,,1,5.76,1.055,1.055,77,0.03689,0.05,2.306,0.35556,6.45889,6.81444,4QTRS
20171,NOXC,4,"Edgecombe Genco, LLC",10384,CS001,S,C,TDF,600,KLBHR,M10,M10-201703171725,3/17/2017,L,QA,,7E,,,1,2.15,1,1,134,1.543,2.01,2.306,1.422,136.378,137.8,4QTRS
20171,NOXC,4,"Edgecombe Genco, LLC",10384,CS002,S,C,TDF,600,KLBHR,M20,M20-201703171725,3/17/2017,L,QA,,7E,,,1,5.3,1,1,129,0.524,0.68,2.306,-6.233,133.789,127.556,4QTRS
20171,NOXC,2,Carneys Point,10566,1001,DB,C,"DSL,OIL",1306,KLBHR,200,NOX-200-2017021315,2/13/2017,L,QA,,7E,,,1,2.34,1.021,1.021,393,0.136,0.18,2.306,1.189,55.467,56.656,4QTRS
20171,NOXC,2,Carneys Point,10566,1002,DB,C,"DSL,OIL",1306,KLBHR,100,NOX-100-2017021015,2/10/2017,L,QA,,7E,,,1,3.88,1.038,1.038,422,0.149,0.19,2.306,2.044,54.511,56.556,4QTRS
20171,NOXC,6,River Valley,10671,CS1,CFB,C,,2600,KLBHR,100,100-20170118,1/18/2017,H,QA,,7E,,,1,4.8,1,1,2429,0.50078,0.65,2.306,-1.92222,52.4,50.47778,4QTRS
20171,NOXC,3,AES Warrior Run,10678,1,CFB,C,DSL,205,MW,101,101-Q1-2017-001,3/29/2017,M,QA,,7E,,,1,2.23,1,1,141,0.503,0.65,2.306,-0.2,31.689,31.489,4QTRS
20171,NOXC,5,Archer Daniels Midland Co.,10865,CS1,CFB,C,OSF,1750,KLBHR,NOX,NOX-Q1-2017-004,3/30/2017,M,QA,,7E,,,1,3.17,1.028,1.028,1277,0.189,0.25,2.306,1.156,41.244,42.4,4QTRS
20171,NOXC,5,Archer Daniels Midland Co.,10865,CS2,"CFB,OB","C,PNG",OSF,1382,KLBHR,NOX,NOX-Q1-2017-003,3/29/2017,L,QA,,7E,,,1,2.17,1,1,718,0.502,0.65,2.306,0.489,45.111,45.6,4QTRS
20171,NOXC,5,Archer Daniels Midland Co.,10865,FBC8,CFB,C,OSF,1050,KLBHR,NOX,NOX-Q1-2017-001,3/28/2017,M,QA,,7E,,,1,1.41,1,1,831,0.541,0.7,2.306,0.056,42.133,42.189,4QTRS
20171,NOXC,5,Archer Daniels Midland Co.,10865,FBC9,CFB,C,OSF,1270,KLBHR,NOX,NOX-Q1-2017-002,3/29/2017,M,QA,,7E,,,1,2.78,1,1,969,0.324,0.42,2.306,-0.544,31.8,31.256,4QTRS
20171,NOXC,4,Resolute Forest Products - Calhoun Ops,50956,11,DB,C,,385,KLBHR,111,111-Q1-2017-001,3/21/2017,H,QA,,7E,,,1,4.9,1,1,263,0.65,0.85,2.306,-3.216,82.049,78.833,OS
20171,NOXC,4,Resolute Forest Products - Calhoun Ops,50956,12,DB,C,,385,KLBHR,121,121-Q1-2017-001,3/22/2017,H,QA,,7E,,,1,5.58,1,1,253,1.977,2.57,2.306,-6.456,157.467,151.011,OS
20171,NOXC,3,"Spruance Genco, LLC",54081,CS001,S,C,,640,KLBHR,M10,54081-115-2017,2/24/2017,L,QA,,7E,,,1,4.79,1,1,234,0.75818,0.99,2.306,-6.12944,149.85556,143.72611,4QTRS
20171,NOXC,3,"Spruance Genco, LLC",54081,CS002,S,C,,640,KLBHR,M20,54081-215-2017,2/24/2017,L,QA,,7E,,,1,1.71,1.012,1.012,236,0.69061,0.9,2.306,1.75789,141.24444,143.00233,4QTRS
20171,NOXC,3,"Spruance Genco, LLC",54081,CS003,S,C,,640,KLBHR,M30,54081-315-2017,2/17/2017,M,QA,,7E,,,1,1.47,1,1,399,0.32397,0.42,2.306,-2.08989,166.06667,163.97678,4QTRS
20171,NOXC,3,"Spruance Genco, LLC",54081,CS004,S,C,,640,KLBHR,M40,54081-415-2017,2/17/2017,L,QA,,7E,,,1,4.09,1.035,1.035,226,1.03611,1.35,2.306,4.965,141.64444,146.60944,4QTRS
20171,NOXC,4,University of NC Chapel Hill,54276,ES001,CFB,C,"DSL,PNG",250,KLBHR,100,EPA-100-2017,1/10/2017,L,QA,,7E,,,1,7.07,1.058,1.058,110,1.711,2.23,2.306,5.793,100.399,106.191,OS
20171,NOXC,4,University of NC Chapel Hill,54276,ES002,CFB,C,"DSL,PNG",250,KLBHR,100,EPA-100-2017,1/11/2017,L,QA,,7E,,,1,10.99,1.11,1.11,109,0.852,1.11,2.306,8.082,73.177,81.259,OS
20172,NOXC,5,Powerton,879,CS0506,C,C,,1720,MW,106,106-Q2-2017-001,5/9/2017,L,QA,,7E,,,1,1.75,1,1,762,0.555,0.72,2.306,0.378,53.033,53.411,4QTRS
20172,NOXC,5,J P Madgett,4271,B1,DTF,C,,430,MW,X06,X06-Q2-2017-001,6/21/2017,L,QA,,7E,,,1,3.84,1,1,155,0.719,0.94,2.306,-0.367,28.611,28.244,4QTRS
20172,NOXC,6,Monticello,6147,1,T,C,,643,MW,N03,N03-Q2-2017-001,6/22/2017,H,QA,,7E,,,1,4.47,1.045,1.045,531,0.087,0.11,2.306,3.244,71.344,74.589,4QTRS
20172,NOXC,6,Oak Grove,6180,2,DB,C,PNG,925,MW,NO2,NO2-Q2-2017-001,4/28/2017,H,QA,,7E,,,1,5.2,1.043,1.043,842,0.388,0.51,2.306,1.5,34.844,36.344,4QTRS
20172,NOXC,6,Sandow,6648,4,T,C,,690,MW,N03,N03-Q2-2017-001,5/25/2017,H,QA,,7E,,,1,3.91,1,1,609,0.092,0.12,2.306,-0.922,26.9,25.978,4QTRS
20172,NOXC,4,"KapStone Charleston Kraft, LLC",7737,B001,DB,C,"DSL,W",1100,KLBHR,111,111-20170403,4/3/2017,H,QA,,7E,,,1,5.73,1,1,844,2.81876,3.67,2.306,-3.9,121.2,117.3,OS
20172,NOXC,4,"KapStone Charleston Kraft, LLC",7737,B001,DB,C,"DSL,W",1100,KLBHR,111,111-20170601-N,6/1/2017,H,RECERT,,7E,,,1,4.4,1,1,871,1.52091,1.98,2.306,-4.16667,133.3,129.13333,OS
20172,NOXC,2,"RED-Rochester, LLC-Eastman Business Park",10025,3B,C,C,"NNG,OIL",440,KLBHR,3B4,3B4-Q2-2017-001,5/19/2017,M,QA,,7E,,,1,4.26,1,1,351,4.993,6.5,2.306,-8.667,329.222,320.556,4QTRS
20172,NOXC,2,"RED-Rochester, LLC-Eastman Business Park",10025,4A,C,C,"NNG,OIL",650,KLBHR,4A4,4A4-Q2-2017-001,5/16/2017,M,QA,,7E,,,1,6.82,1,1,496,1.159,1.51,2.306,-22.1,362.889,340.789,4QTRS
20172,NOXC,2,Logan Generating Plant,10043,1001,DB,C,,1650,KLBHR,100,100-20170531,5/31/2017,L,QA,,7E,,,1,1.79,1.011,1.011,433,0.321,0.42,2.306,0.522,46.656,47.178,4QTRS
20172,NOXC,3,Colver Power Project,10143,AAB01,CFB,CRF,,125,MW,1,RATA-Q22017-001-1,6/16/2017,H,INITIAL,,7E,,,1,0.85,1,1,123,0.588,0.76,2.306,-0.178,90.656,90.478,4QTRS
20172,NOXC,3,Grant Town Power Plant,10151,CS1,CFB,CRF,,850,KLBHR,190,190-Q2-2017-001,5/2/2017,H,QA,,7E,,,1,2.79,1,1,785,2.47,3.21,2.306,-2.589,183.633,181.044,4QTRS
20172,NOXC,6,Air Liquide Bayport Complex,10298,CG801,CC,PNG,OGS,100,MW,N10,N10-17Q2-4132017R,4/13/2017,H,QA,,7E,,,1,6.85,1.04,1.04,77,0.18746,0.24,2.306,0.24667,6.09222,6.33889,4QTRS
20172,NOXC,6,Air Liquide Bayport Complex,10298,CG804,CC,PNG,OGS,100,MW,N40,N40-17Q2-4112017R,4/11/2017,H,QA,,7E,,,1,3.53,1.034,1.034,82,0.0151,0.02,2.306,0.21111,6.20444,6.41556,4QTRS
20172,NOXC,3,City Point Energy Center,10377,CS001,S,C,,600,KLBHR,M10,10377-111-2017,5/31/2017,M,QA,,7E,,,1,1.75,1,1,374,1.236,1.61,2.306,-1.45,155.33,153.88,4QTRS
20172,NOXC,3,City Point Energy Center,10377,CS002,S,C,,600,KLBHR,M20,10377-211-2017,5/31/2017,L,QA,,7E,,,1,1.8,1,1,156,0.941,1.23,2.306,-1.729,150.267,148.537,4QTRS
20172,NOXC,4,CPI USA North Carolina Southport,10378,CS001,S,W,"TDF,C",550,KLBHR,M10,M10-2017-1,5/10/2017,H,QA,,7E,,,1,3,1,1,378,0.97305,1.27,2.306,-1.8,94.21111,92.41111,4QTRS
20172,NOXC,4,CPI USA North Carolina Southport,10378,CS002,S,W,"TDF,C",550,KLBHR,M20,N20-2017-1,5/11/2017,H,QA,,7E,,,1,3.22,1,1,381,0.9882,1.29,2.306,-2.34444,105.73333,103.38889,4QTRS
20172,NOXC,4,CPI USA North Carolina Roxboro,10379,CS001,S,W,"TDF,C",470,KLBHR,M10,NOX-RATA-05042017,5/4/2017,H,QA,,7E,,,1,2.66,1,1,440,1.382,1.8,2.306,-1.53333,111.03333,109.5,4QTRS
20172,NOXC,5,ArcelorMittal Cleveland LLC,10398,B002,DB,PRG,"OIL,PNG",230,KLBHR,NOX,NOX-Q2-2017-001,4/5/2017,H,QA,,7E,,,1,5.79,1,1,206,0.124,0.16,2.306,-0.189,5.6,5.411,OS
20172,NOXC,5,ArcelorMittal Cleveland LLC,10398,B003,DB,PRG,"OIL,PNG",230,KLBHR,NOX,NOX-Q2-2017-002,4/6/2017,H,QA,,7E,,,1,2.43,1,1,212,0.09,0.12,2.306,-0.011,4.167,4.156,OS
20172,NOXC,5,ArcelorMittal Cleveland LLC,10398,B007,DB,PRG,PNG,230,KLBHR,NOX,NOX-Q2-2017-003,4/12/2017,L,QA,,7E,,,1,5.44,1,1,118,0.163,0.21,2.306,-0.033,3.644,3.611,OS
20172,NOXC,5,ArcelorMittal USA - Indiana Harbor East,10474,504,DB,PRG,NNG,400,KLBHR,3,003-Q2-2017-001,4/4/2017,H,QA,,7E,,,1,0.08,1,1,308,0.026,0.03,2.306,0.011,43.967,43.978,OS
20172,NOXC,3,Luke Paper Company,50282,CSPR06,"C,OB,T","C,PNG","DSL,PNG",1240,KLBHR,TSN,TSN-Q2-2017-001,4/14/2017,M,QA,,7E,,,1,3.4,1.027,1.027,576,1.486,1.93,2.306,5.133,189.733,194.867,4QTRS
20172,NOXC,3,Kimberly-Clark Tissue Company,50410,35,CFB,C,"OIL,PNG",650,KLBHR,OOI,NOX-OOI-2017052320,5/23/2017,H,QA,,7E,,,1,1.16,1,1,431,0.261,0.34,2.306,0.1,30.867,30.967,4QTRS
20172,NOXC,5,Exxonmobil Oil Corporation,50627,20B1,CC,PRG,,24,MW,NO1,17,4/12/2017,H,QA,,7E,,,1,0.21,1,1,23,0.083,0.11,2.306,-0.04,55.49,55.45,OS
20172,NOXC,5,Exxonmobil Oil Corporation,50627,55B100,DB,PRG,,400,KLBHR,NO1,17,4/11/2017,L,QA,,7E,,,1,15.78,1,1,127,0.25,0.33,2.306,-2.58,20.52,17.94,OS
20172,NOXC,4,"WestRock CP, LLC Florence Mill",50806,16,S,C,"OOL,W",770,KLBHR,414,126,4/4/2017,M,QA,,7E,,,1,1.74,1,1,440,1.532,1.99,2.306,-0.044,90.878,90.833,OS
20172,NOXC,4,"WestRock CP, LLC Florence Mill",50806,16,S,C,"OOL,W",770,KLBHR,41B,127,4/4/2017,M,QA,,7E,,,1,3.82,1,1,440,1.679,2.18,2.306,-1.789,92.622,90.833,OS
20172,NOXC,3,Wheelabrator - Frackville,50879,GEN1,CFB,C,DSL,410,KLBHR,1,001-Q2-2017-001,5/16/2017,H,QA,,7E,,,1,1.48,1,1,382,0.745,0.97,2.306,-0.322,72.589,72.267,4QTRS
20172,NOXC,3,WestRock Virginia Corp Covington Ops,50900,CS001,"DB,S,T",C,W,900,KLBHR,NOX,NOX1-2017041111,4/11/2017,M,QA,,7E,,,1,3.98,1,1,627,0.603,0.78,2.306,-2.656,84.489,81.833,4QTRS
20172,NOXC,4,International Paper-Eastover Mill,52151,1,T,C,"OIL,OOL",460,KLBHR,NX1,2017-NOX,4/26/2017,L,QA,,7E,,,1,3.89,1,1,194,0.92515,1.2,2.306,-0.71111,42.73333,42.02222,OS
20172,NOXC,2,Ticonderoga Mill,54099,44,DB,OIL,"W,NNG",600,KLBHR,VN1,87,6/13/2017,L,QA,,7E,,,1,0.97,1,1,230,0.501,0.65,2.306,-0.278,80.144,79.867,4QTRS
20172,NOXC,5,ArcelorMittal Warren,54207,B004,DB,OGS,NNG,300,KLBHR,311,51,4/4/2017,M,QA,,7E,,,1,5.91,1.037,1.037,165,0.819,1.07,2.306,1.289,34.4,35.689,OS
20172,NOXC,3,Birchwood Power Facility,54304,1,T,C,,280,MW,NOX,NOX-Q2-2017-001,6/1/2017,L,QA,,7E,,,1,8.16,1,1,132,0.528,0.69,2.306,-2.633,41.367,38.733,4QTRS
20172,NOXC,5,Ingredion Incorporated Argo Plant,54556,B10,CFB,C,,1150,KLBHR,101,101-Q2-2017-001,6/22/2017,L,QA,,7E,,,1,1.65,1,1,610,0.673,0.88,2.306,-0.189,52.356,52.167,4QTRS
