Year.and.Quarter,Parameter,EPA.Region,Facility.Name,Oris.Code,Location.ID,Unit.Type,Primary.Fuel,Secondary.Fuel,Unit.Size,Unit.of.measurement,System.Identifier,Test.Number,RATA.Date,Op.Level.Code,Test.Reason.Code,CO2.O2.Reference.Method.Code,Reference.Method.Code,WAF,Default.WAF,Number.of.Load.Level,Relative.Accuracy,Overall.Bias.Adjustment.Factor,Bias.Adjustment.Factor,Average.Gross.Unit.Load,Confidence.Coefficient,Standard.Deviation.of.Difference,T.Value,Mean.Diff,Mean.CEM.Value,Mean.RATA.Reference,RATA.Frequency
20153,CO2,5,Wabash River Highland Plant,57842,MS0001,IGC,OGS,PNG,282,MW,H15,H15-Q3-2015-001,9/3/2015,M,QA,,3A,,,1,1.61,1,1,242,0.1,0.13,2.306,-0.022,7.6,7.578,4QTRS
20153,CO2,5,Rothschild Biomass Cogeneration Facility,58124,1,CFB,W,PNG,550,KLBHR,103,103-Q3-2015-001,9/2/2015,L,QA,,3A,,,1,0.87,1,1,301,0.056,0.07,2.306,-0.044,11.633,11.589,4QTRS
20153,CO2,4,Ascend (Decatur Plant),880041,CS001,S,C,,380,KLBHR,300,2015-2,7/30/2015,L,QA,,3A,,,1,1.43,1,1,90,0.021,0.03,2.306,0.016,2.512,2.527,4QTRS
20153,CO2,4,Ascend (Decatur Plant),880041,X015,DB,C,"PRG,WL",400,KLBHR,300,2015-2,7/28/2015,L,QA,,3A,,,1,3.88,1,1,210,0.113,0.15,2.306,-0.235,9.22,8.985,4QTRS
20153,CO2,2,"AES Puerto Rico, LP",880102,1,CFB,C,,262,MW,1CO,1CO-Q3-2015-1,9/10/2015,H,QA,,3A,,,1,3.76,1,1,258,0.112,0.15,2.306,0.311,10.944,11.256,4QTRS
20153,CO2,2,"AES Puerto Rico, LP",880102,2,CFB,C,,262,MW,2CO,2,9/11/2015,H,QA,,3A,,,1,4.62,1,1,260,0.216,0.28,2.306,-0.289,11.2,10.911,4QTRS
20154,CO2,4,Barry,3,MS5E,T,C,PNG,785,MW,AE3,201512020837AE3,12/2/2015,H,QA,,3A,,,1,2.76,1,1,697,0.313,0.41,2.306,-0.014,11.839,11.826,4QTRS
20154,CO2,4,E C Gaston,26,MS5A,T,C,DSL,963,MW,CC8,201511050935CC8,11/5/2015,H,RECERT,,3A,,,1,6.76,1,1,837,0.03,0.04,2.306,0.69,9.89,10.58,4QTRS
20154,CO2,4,Charles R Lowman,56,CS004,DB,C,,353,MW,C41,C41-Q4-2015-001,10/21/2015,M,QA,,3A,,,1,2.52,1,1,220,0.084,0.11,2.306,-0.122,8.311,8.189,4QTRS
20154,CO2,7,Gerald Whelan Energy Center,60,2,DB,C,,254,MW,202,26,11/19/2015,H,QA,,3A,,,1,1.67,1,1,241,0.078,0.1,2.306,0.144,13.189,13.333,4QTRS
20154,CO2,4,St. Johns River Power,207,1,DB,C,PNG,680,MW,121,RATA-Q42015-121-1,11/17/2015,H,QA,,3A,,,1,1.79,1,1,670,0.056,0.07,2.306,-0.144,11.322,11.178,4QTRS
20154,CO2,4,St. Johns River Power,207,2,DB,C,DSL,680,MW,221,RATA-Q42015-221-1,11/18/2015,H,QA,,3A,,,1,3.25,1,1,625,0.046,0.06,2.306,0.289,10.022,10.311,4QTRS
20154,CO2,6,Limestone,298,LIM1,T,C,,910,MW,COX,COX-Q4-2015-002,10/21/2015,H,QA,,3A,,,1,1.21,1,1,880,0.109,0.14,2.306,0.033,11.7,11.733,4QTRS
20154,CO2,6,Limestone,298,LIM2,T,C,,960,MW,COX,COX-Q4-2015-001,11/13/2015,H,QA,,3A,,,1,4.27,1,1,780,0.162,0.21,2.306,0.322,11.011,11.333,4QTRS
20154,CO2,8,Comanche (470),470,1,T,C,NNG,370,MW,116,116-Q4-2015-001,10/27/2015,H,QA,,3A,,,1,5.58,1,1,354,0.054,0.07,2.306,0.6,11.122,11.722,4QTRS
20154,CO2,8,Valmont,477,5,T,C,NNG,201,MW,606,606-Q4-2015-001,11/10/2015,M,QA,,3A,,,1,2.67,1,1,143,0.026,0.03,2.306,0.311,12.289,12.6,4QTRS
20154,CO2,1,J C McNeil,589,1,OB,W,"DSL,PNG",60,MW,114,4Q2015-114,10/20/2015,H,QA,,3A,,,1,0.85,1,1,57,0.049,0.06,2.306,0.071,13.962,14.033,4QTRS
20154,CO2,1,J C McNeil,589,1,OB,W,"DSL,PNG",60,MW,214,4Q2015-214,10/20/2015,H,QA,,3A,,,1,2.81,1,1,57,0.041,0.05,2.306,0.356,13.722,14.078,4QTRS
20154,CO2,3,Indian River,594,4,DTF,C,,450,MW,400,RATA-Q42015-400-1,11/11/2015,H,QA,,3A,,,1,3.31,1,1,414,0.038,0.05,2.306,-0.3,10.522,10.222,4QTRS
20154,CO2,4,Big Bend,645,CS0W1,WBT,C,PNG,950,MW,216,216-121515-R0004,12/15/2015,M,QA,,3A,,,1,1.9,1,1,463,0.01,0.01,2.306,0.168,9.182,9.35,4QTRS
20154,CO2,4,Bowen,703,MS3BYP,T,C,,1025,MW,32,1-032-20151216,12/16/2015,H,RECERT,,3A,,,1,1.35,1,1,868,0.145,0.19,2.306,-0.017,11.977,11.96,4QTRS
20154,CO2,5,Coffeen,861,1,C,C,,370,MW,C1C,C1C-2015-1,10/20/2015,H,QA,,3A,,,1,0.76,1,1,311,0.081,0.11,2.306,-0.011,12.156,12.144,4QTRS
20154,CO2,5,Coffeen,861,2,C,C,,635,MW,C2C,C2C-2015-1,10/21/2015,H,QA,,3A,,,1,1.63,1,1,585,0.12,0.16,2.306,-0.078,12.233,12.156,4QTRS
20154,CO2,5,Dallman,963,CS3132,C,C,,180,MW,D1C,D1C-Q4-2015-001,12/2/2015,M,QA,,3A,,,1,3.09,1,1,113,0.098,0.13,2.306,0.189,9.067,9.256,4QTRS
20154,CO2,5,Marion,976,123,CFB,C,"R,W",120,MW,CO2,CO2-Q4-2015-001,12/8/2015,H,QA,,3A,,,1,2.66,1,1,107,0.216,0.28,2.306,0.189,15.022,15.211,4QTRS
20154,CO2,5,Marion,976,123,CFB,C,"R,W",120,MW,COB,COB-Q4-2015-001,12/8/2015,H,QA,,3A,,,1,2.08,1,1,107,0.184,0.24,2.306,0.133,15.144,15.278,4QTRS
20154,CO2,5,IPL - Petersburg Generating Station,994,4,T,C,,600,MW,251,251-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,1.04,1,1,494,0.061,0.09,2.262,0.05,10.56,10.61,4QTRS
20154,CO2,5,IPL - Petersburg Generating Station,994,4,T,C,,600,MW,261,261-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,2.16,1,1,494,0.069,0.1,2.262,-0.16,10.77,10.61,4QTRS
20154,CO2,7,Dubuque,1046,1,DB,NNG,,48,MW,1C0,1C0-Q4-2015-001,12/8/2015,L,QA,,3A,,,1,1.73,1,1,11,0.038,0.05,2.306,-0.033,4.178,4.144,4QTRS
20154,CO2,7,Lawrence Energy Center,1250,MS4N,T,C,PNG,135,MW,417,417-Q4-2015-001,11/12/2015,H,QA,,3A,,,1,0.8,1,1,110,0.038,0.05,2.306,0.033,8.933,8.967,4QTRS
20154,CO2,7,Lawrence Energy Center,1250,MS4S,T,C,PNG,135,MW,418,418-Q4-2015-001,11/12/2015,H,QA,,3A,,,1,7.06,1,1,110,0.038,0.05,2.306,0.7,9.756,10.456,4QTRS
20154,CO2,7,Quindaro,1295,2,DB,NNG,,82,MW,214,RATA-Q42015-214-31,12/8/2015,H,QA,,3A,,,1,1.19,1,1,80,0.041,0.05,2.306,0.044,7.111,7.156,4QTRS
20154,CO2,4,John S. Cooper,1384,CS1,DB,C,,369,MW,213,213-Q4-2015-001,12/9/2015,L,INITIAL,,3A,,,1,0.71,1,1,192,0.038,0.05,2.306,0.033,10.044,10.078,4QTRS
20154,CO2,5,J C Weadock,1720,CS0009,T,C,DSL,305,MW,930,930-Q4-2015-001,10/20/2015,H,QA,,3A,,,1,5.39,1,1,261,0.056,0.07,2.306,0.656,12.544,13.2,4QTRS
20154,CO2,5,St. Clair,1743,6,T,C,"DSL,PNG",360,MW,603,RATA-Q42015-603-1,12/2/2015,M,QA,,3A,,,1,2.1,1,1,244,0.038,0.05,2.306,0.167,9.6,9.767,4QTRS
20154,CO2,5,Eckert Station,1831,6,DB,C,,83,MW,603,603-Q4-2015-001,10/27/2015,H,QA,,3A,,,1,1.35,1,1,70,0.1,0.13,2.306,-0.078,13.267,13.189,4QTRS
20154,CO2,5,Wyandotte,1866,5,S,PNG,,185,KLBHR,503,503-Q4-2015-001,10/27/2015,N,QA,,3A,,,1,6.39,1,1,60,0.038,0.05,2.306,-0.267,5.044,4.778,4QTRS
20154,CO2,5,Wyandotte,1866,7,DB,PNG,,340,KLBHR,703,703-Q4-2015-001,10/28/2015,L,QA,,3A,,,1,0.77,1,1,100,0.038,0.05,2.306,0,4.967,4.967,4QTRS
20154,CO2,5,Boswell Energy Center,1893,4,T,C,,653,MW,203,203-Q4-2015-001,12/10/2015,H,RECERT,,3A,,,1,3.94,1,1,588,0.038,0.05,2.306,-0.433,12.4,11.967,4QTRS
20154,CO2,5,Boswell Energy Center,1893,CS13,"DB,T",C,PNG,549,MW,2,017-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,1.3,1,1,519,0.034,0.04,2.306,-0.122,12.133,12.011,4QTRS
20154,CO2,7,Asbury,2076,1,C,C,,220,MW,123,95,11/17/2015,H,QA,,3A,,,1,2.99,1,1,195,0.064,0.08,2.306,-0.322,13.222,12.9,4QTRS
20154,CO2,7,Sibley,2094,CS0001,C,C,,521,MW,103,103-Q4-2015-001,11/18/2015,M,RECERT,,3A,,,1,0.45,1,1,330,0.046,0.06,2.306,0.011,12.667,12.678,4QTRS
20154,CO2,7,Sioux,2107,1,C,C,,550,MW,S1C,S1C-Q4-2015-001,12/15/2015,H,QA,,3A,,,1,1.22,1,1,449,0.13,0.17,2.306,-0.011,11.622,11.611,4QTRS
20154,CO2,7,New Madrid Power Plant,2167,1,C,C,DSL,640,MW,113,113-Q4-2015-001,10/13/2015,H,QA,,3A,,,1,0.72,1,1,541,0.041,0.05,2.306,0.056,13.322,13.378,4QTRS
20154,CO2,7,New Madrid Power Plant,2167,2,C,C,DSL,640,MW,213,213-Q4-2015-001,10/14/2015,H,QA,,3A,,,1,0.99,1,1,611,0.06,0.08,2.306,-0.089,15.089,15,4QTRS
20154,CO2,7,Lon D Wright Power Plant,2240,8,DB,C,PNG,93,MW,W87,90,11/14/2015,M,QA,,3A,,,1,0.66,1,1,51,0.051,0.07,2.306,-0.022,11.2,11.178,4QTRS
20154,CO2,7,Sheldon,2277,2,C,C,PNG,138,MW,223,223-Q4-2015-001,12/31/2015,H,QA,,3A,,,1,0.64,1,1,111,0.038,0.05,2.306,-0.033,11.2,11.167,4QTRS
20154,CO2,7,North Omaha Station,2291,4,T,C,NNG,155,MW,B40,B40-Q4-2015-001,10/1/2015,M,QA,,3A,,,1,2.52,1,1,101,0.034,0.04,2.306,-0.278,12.633,12.356,4QTRS
20154,CO2,7,North Omaha Station,2291,5,DB,C,NNG,251,MW,C40,C40-Q4-2015-001,12/2/2015,H,QA,,3A,,,1,1.81,1,1,180,0.056,0.07,2.306,-0.156,11.833,11.678,4QTRS
20154,CO2,7,North Omaha Station,2291,CS000A,T,C,NNG,339,MW,A40,A40-Q4-2015-001,10/6/2015,M,QA,,3A,,,1,3.87,1,1,164,0.078,0.1,2.306,-0.344,11.267,10.922,4QTRS
20154,CO2,6,San Juan,2451,1,DB,C,,380,MW,1C2,RATA-Q42015-1C2-3,11/3/2015,H,QA,,3A,,,1,0.65,1,1,339,0.026,0.03,2.306,-0.011,5.678,5.667,4QTRS
20154,CO2,6,San Juan,2451,4,DB,C,,570,MW,4C2,RATA-Q42015-4C2-1,12/18/2015,H,QA,,3A,,,1,0.51,1,1,500,0.022,0.03,2.306,0.004,5.289,5.293,4QTRS
20154,CO2,5,Cardinal,2828,2,CB,C,,700,MW,5LC,5LC4-20151202-0908,12/2/2015,H,QA,,3A,,,1,1.21,1,1,620,0.1,0.11,2.306,0.033,9.856,9.889,4QTRS
20154,CO2,5,Cardinal,2828,2,CB,C,,700,MW,5RC,5RC4-20151202-0908,12/2/2015,H,QA,,3A,,,1,2.22,1,1,620,0.1,0.11,2.306,0.133,9.756,9.889,4QTRS
20154,CO2,5,Cardinal,2828,3,DB,C,,700,MW,5LC,5LC4-20151029-0851,10/29/2015,H,QA,,3A,,,1,10.01,1,1,630,0.1,0.08,2.306,-0.811,9.511,8.7,2QTRS
20154,CO2,5,Cardinal,2828,3,DB,C,,700,MW,5RC,5RC4-20151029-0851,10/29/2015,H,QA,,3A,,,1,6.9,1,1,630,0.1,0.07,2.306,-0.544,9.244,8.7,4QTRS
20154,CO2,1,Manchester Street Station,3236,11,CC,PNG,DSL,125,MW,C1B,CO2-C1B,12/11/2015,H,INITIAL,,3A,,,1,2.86,1,1,110,0,0,2.306,0.1,3.4,3.5,4QTRS
20154,CO2,1,Manchester Street Station,3236,11,CC,PNG,DSL,125,MW,C1P,CO2-C1P-20151211,12/11/2015,H,INITIAL,,3A,,,1,2.86,1,1,110,0,0,2.306,0.1,3.4,3.5,4QTRS
20154,CO2,1,Manchester Street Station,3236,9,CC,PNG,DSL,125,MW,C9B,CO2-C9B-2015-1210,12/10/2015,M,INITIAL,,3A,,,1,0,1,1,90,0,0,2.306,0,3.3,3.3,4QTRS
20154,CO2,1,Manchester Street Station,3236,9,CC,PNG,DSL,125,MW,C9P,CO2-C9P-20151210,12/10/2015,M,INITIAL,,3A,,,1,0,1,1,90,0,0,2.306,0,3.3,3.3,4QTRS
20154,CO2,4,Allen,3393,1,C,C,,330,MW,300,300-Q4-2015-003,12/2/2015,M,QA,,3A,,,1,0.69,1,1,219,0.064,0.08,2.306,0.022,12.4,12.422,4QTRS
20154,CO2,4,Allen,3393,2,C,C,,330,MW,300,300-Q4-2015-001,10/28/2015,M,QA,,3A,,,1,1.25,1,1,219,0.046,0.06,2.306,0.111,12.467,12.578,4QTRS
20154,CO2,4,Allen,3393,3,C,C,,330,MW,300,300-Q4-2015-002,11/5/2015,H,QA,,3A,,,1,2.69,1,1,253,0.038,0.05,2.306,0.3,12.3,12.6,4QTRS
20154,CO2,6,W A Parish,3470,MS1,T,C,PNG,660,MW,CO2,CO2-Q4-2015-001,11/2/2015,H,QA,,3A,,,1,4.25,1,1,651,0.075,0.1,2.306,0.378,10.267,10.644,4QTRS
20154,CO2,6,W A Parish,3470,WAP6,DB,C,PNG,764,MW,COX,COX-Q4-2015-002,11/9/2015,H,QA,,3A,,,1,5.76,1,1,647,0.116,0.15,2.306,-0.444,10.167,9.722,4QTRS
20154,CO2,6,W A Parish,3470,WAP8,T,C,PNG,660,MW,COX,COX-Q4-2015-001,11/2/2015,H,QA,,3A,,,1,4.25,1,1,651,0.075,0.1,2.306,0.378,10.267,10.644,4QTRS
20154,CO2,10,Centralia,3845,BW21,T,C,,770,MW,503,RATA-Q42015-503-53,11/16/2015,H,QA,,3A,,,1,0.76,1,1,705,0.056,0.07,2.306,0.056,14.522,14.578,4QTRS
20154,CO2,10,Centralia,3845,BW22,T,C,,770,MW,603,RATA-Q42015-603-63,12/15/2015,H,QA,,3A,,,1,3.28,1,1,708,0.041,0.06,2.262,0.41,13.31,13.72,4QTRS
20154,CO2,5,Valley (WEPCO),4042,CS1,DB,PNG,,1350,KLBHR,108,108-Q4-2015-001,11/24/2015,M,QA,,3A,,,1,0.5,1,1,850,0.038,0.05,2.306,0,7.7,7.7,4QTRS
20154,CO2,5,Valley (WEPCO),4042,CS2,DB,PNG,PNG(2015),1350,KLBHR,208,208-Q4-2015-001,10/14/2015,M,QA,,3A,,,1,5.4,1,1,858,0.102,0.13,2.306,-0.3,7.733,7.433,4QTRS
20154,CO2,5,Edgewater (4050),4050,4,C,C,TDF,390,MW,404,404-Q4-2015-001,12/3/2015,H,DIAG,,3A,,,1,3.54,1,1,310,0.038,0.05,2.306,-0.367,11.8,11.433,4QTRS
20154,CO2,5,Edgewater (4050),4050,5,DB,C,,460,MW,504,504-Q4-2015-001,12/1/2015,H,QA,,3A,,,1,2.8,1,1,411,0.038,0.05,2.306,-0.267,11.144,10.878,4QTRS
20154,CO2,4,H L Spurlock,6041,2,T,C,,590,MW,213,213-Q4-2015-001,10/20/2015,H,QA,,3A,,,1,0.97,1,1,545,0.034,0.04,2.306,-0.078,11.556,11.478,4QTRS
20154,CO2,7,Iatan,6065,2,DB,C,,950,MW,203,203-Q4-2015-001,10/6/2015,H,QA,,3A,,,1,3.36,1,1,900,0.143,0.19,2.306,0.278,12.222,12.5,4QTRS
20154,CO2,4,Trimble County,6071,MS-2A,DB,C,,835,MW,23A,23A-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,7.38,1,1,806,0,0,2.306,-0.8,11.644,10.844,4QTRS
20154,CO2,4,Trimble County,6071,MS-2B,DB,C,,835,MW,23B,23B-Q4-2015-001,11/11/2015,H,QA,,3A,,,1,4.44,1,1,800,0.054,0.07,2.306,-0.433,11.422,10.989,4QTRS
20154,CO2,4,Daniel Electric Generating Plant,6073,MS1FGD,T,C,OIL,560,MW,1F3,01-1F3-20151120,11/20/2015,L,INITIAL,,3A,,,1,3.74,1,1,260,0.042,0.05,2.306,-0.33,10.283,9.952,4QTRS
20154,CO2,4,Daniel Electric Generating Plant,6073,MS2FGD,T,C,OIL,560,MW,1F3,01-1F3-20151210,12/10/2015,L,INITIAL,,3A,,,1,4.67,1,1,163,0.01,0.01,2.306,-0.358,8.252,7.894,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS1A,DB,C,,915,MW,103,103-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,1.56,1,1,806,0.075,0.1,2.306,0.078,9.722,9.8,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS1A,DB,C,,915,MW,153,153-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,1.77,1,1,806,0.051,0.07,2.306,0.122,9.689,9.811,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS1B,DB,C,,915,MW,113,113-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,1.73,1,1,806,0.153,0.2,2.306,0.022,10.1,10.122,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS1B,DB,C,,915,MW,163,163-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,2.01,1,1,806,0.159,0.21,2.306,0.044,10.078,10.122,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS2A,DB,C,,913,MW,203,203-Q4-2015-001,10/14/2015,H,QA,,3A,,,1,4.76,1,1,822,0.141,0.18,2.306,-0.311,9.811,9.5,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS2A,DB,C,,913,MW,253,253-Q4-2015-001,10/14/2015,H,QA,,3A,,,1,2.8,1,1,822,0.133,0.17,2.306,-0.133,9.633,9.5,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS2B,DB,C,,913,MW,213,213-Q4-2015-001,10/14/2015,H,QA,,3A,,,1,2.06,1,1,822,0.067,0.09,2.306,-0.133,9.856,9.722,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS2B,DB,C,,913,MW,263,263-Q4-2015-001,10/14/2015,H,QA,,3A,,,1,1.76,1,1,822,0.06,0.08,2.306,0.111,9.589,9.7,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS3A,DB,C,,913,MW,303,303-Q4-2015-001,12/3/2015,H,QA,,3A,,,1,2.1,1,1,812,0.056,0.07,2.306,0.156,9.933,10.089,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS3A,DB,C,,913,MW,353,353-Q4-2015-001,12/3/2015,H,QA,,3A,,,1,1.85,1,1,812,0.064,0.08,2.306,0.122,9.967,10.089,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS3B,DB,C,,913,MW,313,313-Q4-2015-001,12/3/2015,H,QA,,3A,,,1,2.68,1,1,812,0.081,0.11,2.306,0.189,9.9,10.089,4QTRS
20154,CO2,3,Bruce Mansfield,6094,MS3B,DB,C,,913,MW,363,363-Q4-2015-001,12/3/2015,H,QA,,3A,,,1,2.68,1,1,812,0.081,0.11,2.306,0.189,9.889,10.078,4QTRS
20154,CO2,7,Nebraska City Station,6096,1,DB,C,,700,MW,A40,A40-Q4-2015-001,10/15/2015,H,QA,,3A,,,1,1.07,1,1,668,0.067,0.09,2.306,0.067,12.378,12.444,4QTRS
20154,CO2,7,Nebraska City Station,6096,2,DB,C,,748,MW,A40,A40-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,3.01,1,1,702,0.06,0.08,2.306,-0.311,12.633,12.322,4QTRS
20154,CO2,5,Gibson,6113,1,DB,C,DSL,700,MW,G15,G15-Q4-2015-001,10/27/2015,H,QA,,3A,,,1,1.8,1,1,673,0.067,0.09,2.306,0.133,10.978,11.111,4QTRS
20154,CO2,5,Gibson,6113,3,DB,C,DSL,700,MW,G25,G25-Q4-2015-001,10/28/2015,H,QA,,3A,,,1,4.86,1,1,680,0.136,0.18,2.306,0.411,10.833,11.244,4QTRS
20154,CO2,6,Martin Lake,6146,1,T,C,,890,MW,C02,C02-Q4-2015-001,10/8/2015,H,QA,,3A,,,1,0.72,1,1,795,0.051,0.07,2.306,0.022,10.211,10.233,4QTRS
20154,CO2,6,Martin Lake,6146,3,T,C,,890,MW,C02,C02-Q4-2015-002,10/15/2015,H,QA,,3A,,,1,2.24,1,1,825,0.102,0.13,2.306,-0.133,10.622,10.489,4QTRS
20154,CO2,7,Rush Island,6155,1,T,C,,670,MW,314,314-Q4-2015-001,10/7/2015,H,QA,,3A,,,1,3.42,1,1,611,0.034,0.04,2.306,-0.378,12.4,12.022,4QTRS
20154,CO2,7,Rush Island,6155,2,T,C,,670,MW,324,324-Q4-2015-001,10/6/2015,H,QA,,3A,,,1,0.91,1,1,578,0.109,0.14,2.306,0,11.889,11.889,4QTRS
20154,CO2,5,Rockport,6166,CS012,DB,C,,3000,MW,1LC,1LC4-20151006-0808,10/6/2015,H,QA,,3A,,,1,0.29,1,1,2740,0,0.03,2.306,-0.011,12.667,12.656,4QTRS
20154,CO2,5,Rockport,6166,CS012,DB,C,,3000,MW,1RC,1RC4-20151006-0808,10/6/2015,H,QA,,3A,,,1,0,1,1,2740,0,0,2.306,0,12.633,12.633,4QTRS
20154,CO2,5,Pleasant Prairie,6170,1,DTF,C,"OIL,PNG",700,MW,S13,S13-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,0.85,1,1,642,0.041,0.05,2.306,0.056,11.222,11.278,4QTRS
20154,CO2,5,Pleasant Prairie,6170,2,DTF,C,"OIL,PNG",700,MW,S23,S23-Q4-2015-001,11/11/2015,H,QA,,3A,,,1,0.92,1,1,639,0.038,0.05,2.306,0.067,11.344,11.411,4QTRS
20154,CO2,6,Oak Grove,6180,1,T,C,PNG,925,MW,C01,C01-Q4-2015-001,11/5/2015,H,QA,,3A,,,1,0.85,1,1,888,0.041,0.05,2.306,0.056,11.189,11.244,4QTRS
20154,CO2,6,San Miguel,6183,SM-1,DB,C,,450,MW,103,20154,10/27/2015,H,QA,,3A,,,1,2.62,1,1,430,0.084,0.11,2.306,-0.122,7.989,7.867,4QTRS
20154,CO2,8,Pawnee,6248,1,DB,C,NNG,547,MW,106,106-Q4-2015-001,11/19/2015,H,QA,,3A,,,1,3.28,1,1,530,0.337,0.44,2.306,-0.044,11.689,11.644,4QTRS
20154,CO2,7,Ottumwa,6254,1,T,C,,808,MW,103,103-Q4-2015-001,11/10/2015,H,QA,,3A,,,1,0.65,1,1,600,0.038,0.05,2.306,0.033,10.967,11,4QTRS
20154,CO2,8,Rawhide Energy Station,6761,101,T,C,,310,MW,103,RATA-Q42015-103-1,12/17/2015,H,QA,,3A,,,1,3.08,1,1,296,0.054,0.07,2.306,0.333,12.244,12.578,4QTRS
20154,CO2,6,Hugo,6772,1,DB,C,DSL,500,MW,101,101-2015,11/19/2015,H,QA,,3A,,,1,3.5,1,1,433,0.051,0.07,2.306,-0.322,10.989,10.667,4QTRS
20154,CO2,2,Roseton Generating LLC,8006,1,T,OIL,PNG,650,MW,100,4TH QUAR 2015 CO2,12/15/2015,L,QA,,3A,,,1,3.22,1,1,174,0.056,0.07,2.306,-0.23,9.16,8.93,4QTRS
20154,CO2,2,Roseton Generating LLC,8006,2,T,OIL,PNG,650,MW,200,4TH QUAR 2015 CO2,12/16/2015,L,QA,,3A,,,1,1.39,1,1,172,0.068,0.09,2.306,0.04,7.89,7.93,4QTRS
20154,CO2,8,Huntington,8069,2,T,C,,510,MW,223,223-Q4-2015-001,12/2/2015,H,QA,,3A,,,1,0.33,1,1,475,0.038,0.05,2.306,0,11.478,11.478,4QTRS
20154,CO2,4,NC Renewable Power - Lumberton LLC,10382,CS1,S,W,OSF,400,KLBHR,300,300-Q4-2015-001,12/29/2015,H,QA,,3A,,,1,8.39,1,1,197,0.275,0.36,2.306,-0.644,11.6,10.956,4QTRS
20154,CO2,3,Altavista Power Station,10773,CS0,S,W,,578,KLBHR,30,030-Q4-2015-001,12/10/2015,H,RECERT,,3A,,,1,1.91,1,1,411,0.07,0.1,2.262,-0.15,11.63,11.48,4QTRS
20154,CO2,6,Nelson Industrial Steam Company,50030,1A,CFB,PTC,,1050,KLBHR,CO1,CO1-Q4-2015-001,11/18/2015,H,QA,,3A,,,1,3.19,1,1,884,0.038,0.05,2.306,0.367,12.322,12.689,4QTRS
20154,CO2,6,Nelson Industrial Steam Company,50030,2A,CFB,PTC,,1050,KLBHR,CO2,CO2-Q4-2015-001,11/17/2015,H,QA,,3A,,,1,6.35,1,1,903,0.164,0.21,2.306,0.656,12.244,12.9,4QTRS
20154,CO2,5,Purdue University-Wade Utility,50240,2,DB,PNG,,235,KLBHR,CO2,CO2-Q4-2015-001,12/15/2015,M,QA,,3A,,,1,1.38,1,1,149,0.041,0.05,2.306,-0.056,7.033,6.978,4QTRS
20154,CO2,5,Purdue University-Wade Utility,50240,5,CFB,C,NNG,210,KLBHR,CO2,CO2-Q4-2015-002,12/16/2015,M,QA,,3A,,,1,0.75,1,1,137,0.083,0.12,2.262,0,10.99,10.99,4QTRS
20154,CO2,4,International Paper-Prattville Mill,52140,MS1N,OB,PNG,"OGS,W",506,KLBHR,CDN,CDN-2015Q4-1,11/19/2015,H,RECERT,,3A,,,1,5.38,1,1,387,0.054,0.07,2.306,-0.4,8.844,8.444,4QTRS
20154,CO2,4,International Paper-Prattville Mill,52140,MS1S,OB,PNG,"OGS,W",506,KLBHR,CDS,CDS-2015Q4-1,11/19/2015,H,RECERT,,3A,,,1,2.99,1,1,387,0.046,0.06,2.306,-0.211,8.822,8.611,4QTRS
20154,CO2,5,Ingredion Incorporated Argo Plant,54556,B10,CFB,C,,1150,KLBHR,102,102-Q4-2015-001,10/30/2015,M,QA,,3A,,,1,0.53,1,1,827,0.067,0.09,2.306,0,12.611,12.611,4QTRS
20154,CO2,9,TS Power Plant,56224,1,DB,C,DSL,242,MW,103,2015Q4U001QACO2,11/13/2015,H,QA,,3A,,,1,3.01,1,1,236,0.046,0.06,2.306,0.311,11.544,11.856,4QTRS
20154,CO2,6,John W. Turk Jr. Power Plant,56564,SN-01,DB,C,,800,MW,130,130-Q4-2015-1,12/17/2015,H,QA,,3A,,,1,1.54,1,1,633,0.054,0.07,2.306,0.133,12.089,12.222,4QTRS
20154,CO2,3,Longview Power,56671,1,DB,C,,800,MW,101,101-Q4-2015-001,12/8/2015,H,RECERT,,3A,,,1,1.62,1,1,779,0.098,0.13,2.306,-0.089,11.611,11.522,4QTRS
